283 -23.51003 -10.573065 -36.548482
282 -32.518603 -19.514994 -45.577124
281 -42.77 -29.84 -55.84
280 -52.834748 -40.259692 -65.9173
279 -62.696955 -48.835469 -75.794912
278 -70.42 -54.99 -83.53
277 -72.769403 -58.910776 -85.880379
276 -70.465806 -57.94046 -83.575716
275 -66.84 -53.95 -79.95
274 -66.507641 -53.43377 -79.615786
273 -72.618773 -59.956903 -85.734372
272 -82.95 -67.25 -96.08
271 -91.210537 -64.681259 -104.34767
270 -94.87739 -60.026929 -108.02142
269 -94.23 -58.48 -107.38
268 -91.592844 -58.207926 -104.73787
267 -90.138391 -58.422324 -103.27335
266 -90.74 -58.85 -103.87
265 -91.825204 -59.372672 -104.96137
264 -92.027855 -59.780791 -105.16985
263 -90.62 -59.51 -103.76
262 -87.800378 -57.934293 -100.93311
261 -85.210097 -55.514669 -98.339379
260 -84.22 -53.29 -97.35
259 -85.434904 -52.408176 -98.563669
258 -88.77721 -53.254579 -101.91108
257 -91.34 -56.28 -104.48
256 -89.609764 -61.487203 -102.7427
255 -88.143805 -66.172774 -101.27498
254 -89.79 -69.76 -102.93
253 -93.730305 -73.701924 -106.87716
252 -99.442352 -76.564998 -112.59607
251 -105.01 -81.14 -118.17
250 -107.75265 -91.361221 -120.91341
249 -107.94468 -96.347938 -121.10405
248 -106.09 -93.25 -119.25
247 -101.94093 -88.877019 -115.10314
246 -94.379424 -81.623168 -107.53281
245 -82.83 -69.96 -95.96
244 -68.523278 -55.602971 -81.624987
243 -56.649856 -43.752712 -69.731614
242 -47.76 -34.83 -60.83
241 -38.194966 -25.169018 -51.251116
240 -29.907072 -17.157765 -42.952748
239 -25.38 -12.42 -38.42
238 -24.128101 -9.3736507 -37.161755
237 -18.057294 -3.3074763 -31.083524
236 -9.38 3.6 -22.4
235 -9.1562265 3.6686486 -22.174558
234 -15.247634 -2.3098662 -28.271406
233 -26.74 -13.78 -39.78
232 -44.402773 -30.324528 -57.470204
231 -57.542921 -42.722872 -70.631721
230 -62.42 -48.53 -75.52
229 -65.143339 -52.960564 -78.252745
228 -71.47252 -55.912941 -84.57973
227 -80.8 -57.17 -93.93
226 -85.626938 -57.097066 -98.808594
225 -76.106435 -53.104972 -89.078949
224 -53.98 -41.07 -67.07
223 -32.211567 -20.325021 -46.491642
222 -19.844611 -6.455179 -34.098151
221 -16.17 -3.19 -29.19
220 -13.356112 -0.45248754 -26.236615
219 -9.6833023 3.3295022 -22.75591
218 -6.06 6.93 -19.07
217 -3.9984412 8.9872324 -16.99727
216 -3.396806 9.5941356 -16.411994
215 -3.54 9.45 -16.55
214 -3.750584 9.2470747 -16.751828
213 -4.2912406 8.7069146 -17.293488
212 -5.54 7.45 -18.55
211 -7.456402 5.5325536 -20.467575
210 -8.8668584 4.12378 -21.875724
209 -9.53 3.46 -22.54
208 -10.278674 2.7068239 -23.296075
207 -11.381444 1.5911903 -24.40147
206 -12.85 0.13 -25.87
205 -14.448371 -1.4362784 -27.47674
204 -15.468176 -2.5971151 -28.49485
203 -17.55 -4.57 -30.57
202 -23.025927 -9.0121295 -36.058661
201 -27.239319 -12.255247 -40.282356
200 -26.24 -11.37 -39.28
199 -19.846092 -6.3061274 -32.879702
198 -12.939691 -0.16485881 -25.965907
197 -9.68 3.3 -22.7
196 -11.356775 1.6607898 -24.375312
195 -15.640436 -2.6775914 -28.663307
194 -19.59 -6.62 -32.62
193 -21.804677 -8.838001 -34.840593
192 -25.814925 -12.861791 -38.860765
191 -33.15 -20.21 -46.21
190 -42.353516 -29.426507 -55.426693
189 -52.888517 -39.975996 -65.975922
188 -63.07 -50.17 -76.17
187 -70.525295 -57.631243 -83.631256
186 -75.792456 -62.909185 -88.90918
185 -80.33 -67.46 -93.46
184 -84.826537 -71.95793 -97.957931
183 -86.357725 -73.48704 -99.48704
182 -85.09 -72.22 -98.22
181 -83.918075 -71.049043 -97.049043
180 -80.784951 -67.912339 -93.912339
179 -75.06 -62.18 -88.18
178 -69.140964 -56.254595 -82.254596
177 -66.564921 -53.670524 -79.670523
176 -67.91 -55.01 -81.01
175 -70.892458 -57.997881 -83.997889
174 -74.602456 -61.716485 -87.716466
173 -77.72 -64.84 -90.84
172 -78.08826 -65.210554 -91.210659
171 -73.54095 -60.655448 -86.655181
170 -66.06 -53.16 -79.16
169 -60.199843 -47.290982 -73.292454
168 -54.411213 -41.501639 -67.497918
167 -49.53 -36.61 -62.61
166 -49.46399 -36.521337 -62.541845
165 -54.572327 -41.70898 -67.657146
164 -64.06 -51.16 -77.16
163 -75.221198 -62.036619 -88.337083
162 -79.194326 -66.932605 -92.314354
161 -79.08 -66.2 -92.2
160 -86.080554 -67.422817 -99.214729
159 -90.221939 -71.324523 -103.36233
158 -85.45 -71.98 -98.58
157 -77.478045 -64.769482 -90.597277
156 -80.901343 -68.528499 -94.028665
155 -95.63 -82.78 -108.78
154 -107.74134 -88.217345 -120.90641
153 -115.18687 -90.756318 -128.3612
152 -118.94 -94.31 -132.12
151 -119.99146 -95.285571 -133.17176
150 -119.86367 -94.364025 -133.04399
149 -118.79 -92.37 -131.97
148 -115.72211 -89.164724 -128.89632
147 -110.29637 -84.830033 -123.46213
146 -105.02 -79.46 -118.18
145 -103.63146 -73.796495 -116.79148
144 -104.18713 -71.391903 -117.34615
143 -106.17609 -76.352058 -119.3402
142 -110.15429 -85.877413 -123.32437
141 -114.43793 -96.184408 -127.61079
140 -117.99714 -105.74296 -131.17598
139 -122.14801 -109.22414 -135.34737
138 -127.33356 -114.55149 -140.52015
137 -128.94 -116.14 -142.14
136 -125.99417 -113.18342 -139.33967
135 -114.39262 -101.56778 -126.54982
134 -89.406576 -76.542926 -113.72015
133 -72.96802 -60.084512 -89.583576
132 -51.313021 -38.393095 -63.986607
131 -25.170473 -12.203119 -44.241069
130 -9.6865053 3.3046714 -28.205334
129 -2.3831015 10.615864 -16.687889
128 1.4304146 14.433688 -10.648979
127 3.7876484 16.795253 -8.6007727
126 5.3483148 18.359126 -7.8140654
125 6.3555815 19.367517 -6.8898861
124 6.3884402 19.398845 -6.6265481
123 5.1273739 18.133489 -7.7890266
122 3.205061 16.206553 -9.7582162
121 1.5733574 14.573125 -11.442122
120 0.38280575 13.383514 -12.632042
119 -1.16 11.84 -14.16
118 -3.7429956 9.2513146 -16.74693
117 -7.3916578 5.5936862 -20.407008
116 -11.42 1.56 -24.44
115 -15.076365 -2.0939134 -28.093787
114 -19.539232 -6.56767 -32.56772
113 -26.69 -13.74 -39.74
112 -36.816855 -23.874991 -49.874982
111 -43.285004 -30.348103 -56.348107
110 -44.72 -31.79 -57.79
109 -45.226266 -32.297813 -58.297812
108 -42.997486 -30.064667 -56.064667
107 -38.03 -25.09 -51.09
106 -33.330122 -20.38365 -46.38365
105 -30.403132 -17.449088 -43.449088
104 -27.79 -14.83 -40.83
103 -23.108411 -10.148841 -36.148843
102 -20.311176 -7.3484882 -33.348485
101 -20.86 -7.89 -33.89
100 -22.606516 -9.6349452 -35.634962
99 -25.310366 -12.343081 -38.343037
98 -27.81 -14.85 -40.85
97 -28.126516 -15.173724 -41.173963
96 -26.861356 -13.913159 -39.912556
95 -27.02 -14.07 -40.07
94 -31.698787 -18.743119 -44.746445
93 -37.507501 -24.572256 -50.563851
92 -42.2 -29.27 -55.27
91 -45.978352 -33.002539 -59.048856
90 -47.788469 -34.97768 -60.860619
89 -48.29 -35.37 -61.37
88 -49.043702 -35.102062 -62.126427
87 -47.12995 -33.179714 -60.204078
86 -41.87 -28.93 -54.93
85 -35.504957 -22.674479 -48.557425
84 -28.487501 -15.48832 -41.534619
83 -22.3 -9.34 -35.34
82 -19.209776 -6.2506462 -32.242342
81 -18.594694 -5.6204732 -31.623546
80 -19.7 -6.73 -32.73
79 -22.724126 -9.7582717 -35.759062
78 -29.071172 -16.121638 -42.118355
77 -36.31 -23.37 -49.37
76 -39.400953 -26.442565 -52.461927
75 -39.593571 -26.703195 -52.654165
74 -44.38 -31.45 -57.45
73 -60.137369 -46.812452 -73.227922
72 -71.035856 -57.806791 -84.141812
71 -72.77 -59.83 -85.88
70 -75.237772 -61.528064 -88.347864
69 -76.86434 -61.860391 -89.974902
68 -78.05 -60.42 -91.17
67 -82.292545 -59.560073 -95.429585
66 -85.488611 -59.784986 -98.59571
65 -84.65 -61.6 -97.78
64 -79.435629 -63.697779 -92.692998
63 -68.086216 -56.178298 -80.863921
62 -54.74 -41.82 -67.82
61 -48.113303 -35.00291 -64.070537
60 -49.92174 -37.068596 -65.88696
59 -56.2 -43.29 -69.29
58 -60.207284 -47.285555 -72.968229
57 -59.656663 -46.752044 -72.877597
56 -55.9 -42.99 -68.99
55 -52.607927 -39.689309 -65.666526
54 -52.730799 -39.812609 -65.821623
53 -57.56 -44.65 -70.65
52 -65.629617 -52.72625 -78.724614
51 -70.553417 -57.657447 -83.658094
50 -71.61 -58.72 -84.72
49 -73.351522 -60.460786 -86.460668
48 -74.037786 -61.151275 -87.151322
47 -73.22 -60.34 -86.34
46 -73.053177 -60.16734 -86.167331
45 -74.275219 -61.383 -87.383004
44 -75.6 -62.71 -88.71
43 -74.742949 -61.860857 -87.860851
42 -71.960467 -59.079239 -85.079252
41 -67.82 -54.93 -80.93
40 -63.303666 -50.405029 -76.404954
39 -62.302058 -49.403747 -75.403936
38 -66.73 -53.84 -79.84
37 -74.673195 -61.790665 -87.789622
36 -79.960203 -67.082106 -93.084742
35 -80.68 -67.81 -93.81
34 -79.804028 -66.942055 -92.927528
33 -78.668187 -65.750556 -91.787271
32 -78.47 -65.59 -91.59
31 -80.276529 -67.567361 -93.394657
30 -83.381083 -69.71901 -96.506686
29 -88.06 -73.33 -101.19
28 -95.061452 -81.510628 -108.1836
27 -101.42957 -88.831504 -114.64448
26 -106.2 -93.36 -119.52
25 -110.84417 -97.965508 -124.07097
24 -114.86437 -102.05611 -128.01673
23 -117.71 -104.89 -130.89
22 -119.57059 -106.74797 -132.75515
21 -121.61241 -108.79336 -134.79044
20 -123.02 -110.2 -136.2
19 -121.57819 -108.75862 -134.75963
18 -118.31536 -105.4935 -131.49206
17 -114.17 -101.34 -127.34
16 -108.81302 -95.973095 -121.97997
15 -100.60483 -87.768996 -113.75169
14 -88.94 -76.08 -102.08
13 -74.761814 -61.827678 -87.922967
12 -59.765575 -46.974661 -72.733832
11 -44.99 -32.06 -58.06
10 -30.834596 -17.221807 -44.548973
9 -18.479893 -7.4481049 -29.56862
8 -9.74 -3.84 -15.66
7 -5.837352 -2.7694678 -8.9159818
6 -4.0010758 -2.1976974 -5.8116658
5 -2.51 -1.33 -3.69
4 -1.5572201 -0.32074217 -2.7929213
3 -0.79998274 0.079971538 -1.6802568
2 -0.15 -0.15 -0.15
1 0.09441941 -0.21610773 0.4050836
0 -0.2674808 0.4701167 -1.0053524
   
