325	-23.22
324	-28.008
323	-31.208
322	-33.031
321	-34.405
320	-41.009
319	-46.113
318	-41.711
317	-37.978
316	-38.159
315	-38.47
314	-38.844
313	-40.573
312	-41.828
311	-46.95
310	-47.883
309	-49.791
308	-52.354
307	-50.701
306	-51.103
305	-52.582
304	-53.637
303	-57.035
302	-59.237
301	-60.542
300	-62.227
299	-64.549
298	-64.034
297	-63.433
296	-60.396
295	-56.598
294	-51.294
293	-38.908
292	-37.834
291	-38.718
290	-39.226
289	-42.995
288	-45.839
287	-49.609
286	-56.025
285	-59.185
284	-67.086
283	-74.258
282	-79.296
281	-80.272
280	-84.701
279	-87.265
278	-91.715
277	-96.262
276	-98.776
275	-100.322
274	-99.954
273	-101.94
272	-101.412
271	-101.898
270	-99.277
269	-99.657
268	-97.449
267	-94.346
266	-89.628
265	-83.826
264	-81.705
263	-81.4
262	-80.386
261	-78.042
260	-75.65
259	-74.453
258	-79.127
257	-82.689
256	-84.048
255	-85.231
254	-85.483
253	-83.708
252	-84.688
251	-87.332
250	-86.624
249	-85.255
248	-79.36
247	-79.26
246	-80.6
245	-79.605
244	-76.746
243	-72.633
242	-63.529
241	-23.985
240	-13.956
239	-17.608
238	-26.322
237	-31.782
236	-36.003
235	-38.892
234	-46.967
233	-56.636
232	-63.388
231	-66.895
230	-66.202
229	-64.941
228	-69.849
227	-74.466
226	-73.853
225	-68.835
224	-68.306
223	-68.571
222	-70.824
221	-69.744
220	-47.068
219	-37.721
218	-34.264
217	-32.927
216	-29.748
215	-28.109
214	-28.415
213	-32.645
212	-32.26
211	-32.292
210	-36
209	-36.362
208	-38.155
207	-39.515
206	-43.63
205	-43.162
204	-42.3
203	-39.515
202	-33.69
201	-32.401
200	-27.687
199	-19.555
198	-14.34
197	-11.827
196	-16.893
195	-25.068
194	-34.211
193	-41.285
192	-52.189
191	-62.088
190	-60.532
189	-65.472
188	-64.885
187	-65.053
186	-67.724
185	-71.548
184	-73.547
183	-73.921
182	-74.687
181	-78.632
180	-78.376
179	-78.272
178	-67.914
177	-67.95
176	-65.321
175	-65.439
174	-63.473
173	-60.503
172	-57.357
171	-59.361
170	-62.832
169	-65.215
168	-69.038
167	-73.288
166	-80.492
165	-84.175
164	-86.374
163	-87.582
162	-86.622
161	-85.833
160	-91.687
159	-91.797
158	-89.436
157	-88.733
156	-90.025
155	-91.01
154	-96.934
153	-94.355
152	-93.352
151	-92.971
150	-90.772
149	-89.863
148	-90.081
147	-88.233
146	-89.323
145	-90.351
144	-92.356
143	-93.242
142	-93.863
141	-94.642
140	-91.167
139	-84.236
138	-80.148
137	-77.906
136	-74.369
135	-75.368
134	-72.643
133	-57.928
132	-22.954
131	-16.438
130	-5.914
129	2.909
128	4.435
127	1.47
126	-2.377
125	-5.592
124	-5.282
123	-8.455
122	-11.429
121	-14.978
120	-16.46
119	-19.677
118	-28.3
117	-29.707
116	-33.981
115	-38.818
114	-33.49
113	-36.807
112	-40.313
111	-41.005
110	-55.107
109	-46.866
108	-36.803
107	-30.984
106	-33.834
105	-39.771
104	-34.796
103	-30.382
102	-38.148
101	-37.837
100	-37.965
99	-38.701
98	-39.098
97	-43.379
96	-46.47
95	-51.443
94	-52.446
93	-53.44
92	-53.494
91	-54.248
90	-54.535
89	-64.648
88	-74.381
87	-73.147
86	-49.976
85	-35.217
84	-38.783
83	-40.897
82	-46.131
81	-51.374
80	-52.301
79	-59.336
78	-58.059
77	-55.674
76	-59.892
75	-68.429
74	-68.934
73	-66.284
72	-62.867
71	-75.765
70	-81.822
69	-87.862
68	-95.889
67	-95.162
66	-95.878
65	-98.818
64	-99.299
63	-98.423
62	-92.176
61	-70.435
60	-68.607
59	-66.925
58	-65.535
57	-70.891
56	-72.952
55	-74.176
54	-71.652
53	-69.842
52	-69.768
51	-73.423
50	-76.707
49	-80.932
48	-86.19
47	-83.841
46	-77.612
45	-77.915
44	-79.54
43	-81.365
42	-83.8
41	-80.951
40	-83.108
39	-84.261
38	-86.234
37	-72.191
36	-75.364
35	-85.191
34	-86.027
33	-85.786
32	-84.43
31	-91.632
30	-99.442
29	-104.324
28	-104.072
27	-102.162
26	-102.3
25	-105.002
24	-106.947
23	-109.905
22	-108.418
21	-107.319
20	-99.607
19	-92.748
18	-87.08
17	-84.601
16	-81.665
15	-78.045
14	-75.488
13	-73.555
12	-71.302
11	-35.719
10	-28.441
9	-20.458
8	-17.07
7	-6.806
6	-5.717
5	-11.832
4	-4.95
3	-2.202
2	2.343
1	-0.521
0	1.705
